packet_size,protocol_type,burst_rate,flow_duration,source_port,dest_port,byte_count,retransmission_rate,jitter,latency,priority_class
603,3,462,100.16,40138,80,257385,2.04,16.67,55.58,2
457,0,1381,115.92,6345,80,7432513,0.89,8.59,72.88,1
179,1,1573,9.26,19953,4000,495670,1.92,6.82,19.31,0
1344,0,27,190.53,25429,22,37116877,3.24,94.65,222.44,3
1313,0,188,132.07,57180,22,29333664,11.66,20.11,153.86,3
163,1,2581,16.67,31896,5061,129377,1.44,1.16,5.06,0
538,5,699,93.19,44698,443,350003,6.73,45.87,45.62,2
883,0,199,49.44,56722,8443,46536193,14.85,46.85,263.7,3
1043,3,73,235.06,54242,443,3291837,3.73,79.03,441.32,3
1408,3,219,226.06,12399,443,2367491,5.96,39.98,485.32,3
777,4,1486,34.66,63795,3389,904069,2.14,16.45,62.67,1
1185,3,1034,58.93,36833,5900,3684324,4.52,6.43,51.79,1
562,3,411,44.36,18162,443,5418827,4.78,26.3,44.08,1
75,1,4545,1.54,29737,4000,213490,0.08,5.03,20.99,0
1106,3,223,138.47,39745,443,27932267,8.57,74.71,123.19,3
474,3,1588,80.4,53336,80,5784699,4.78,22.78,39.87,1
463,3,61,131.1,7222,110,4838235,6.35,41.7,57.5,2
1250,3,571,171.18,27950,587,1108515,5.73,23.22,50.74,2
1236,0,271,158.51,43503,443,1127643,1.29,27.1,126.26,2
95,1,3771,15.88,25463,5004,283121,1.5,9.65,3.13,0
882,5,305,21.79,45240,80,2827856,6.99,26.78,83.94,2
1036,0,879,116.29,26847,8080,3460123,4.01,28.03,28.26,1
188,1,1168,6.36,17798,5060,220700,0.13,0.12,16.18,0
677,0,1209,105.82,6215,5900,2966196,2.9,5.55,53.38,1
946,4,594,7.62,65105,80,6169421,4.87,8.64,12.85,1
1276,4,359,40.67,13868,80,1529146,7.23,15.49,192.55,2
901,0,293,86.29,30720,443,36149009,12.81,43.27,127.57,3
331,3,515,140.27,54194,53,602408,2.09,18.96,133.02,2
1213,3,312,78.21,13841,80,1506252,5.66,30.66,175.1,2
501,0,649,114.67,33810,80,8789097,2.35,22.88,44.09,1
838,3,829,87.82,13671,3389,1186422,4.74,7.35,44.09,1
1072,0,265,171.61,21274,8443,48501226,9.93,90.46,249.19,3
1263,3,480,115.07,60167,443,691244,1.07,38.24,101.79,2
1150,0,272,57.27,59267,69,15562053,2.89,66.96,165.95,3
280,1,4759,15.31,26841,5061,411423,0.34,1.98,14.36,0
683,1,672,73.1,23479,8080,4106812,1.15,19.87,19.2,1
988,4,1284,65.43,12670,5900,8683941,2.85,18.01,15.16,1
889,4,1220,86.73,48539,80,4251615,3.84,18.72,50.12,1
296,1,2282,18.27,19904,5004,471076,0.64,9.96,25.52,0
1297,5,115,1.29,38394,110,348876,5.23,18.04,114.21,2
1205,3,520,68.85,21967,110,3032270,3.86,26.68,46.7,2
397,4,737,116.99,6467,8080,5774441,1.08,26.44,49.08,1
778,3,168,4.76,18022,80,3135256,3.36,29.84,43.64,2
1055,3,692,55.46,65272,110,4037775,4.5,26.14,162.89,2
910,4,559,137.69,59075,587,4326421,1.29,17.93,135.74,2
84,1,806,23.47,19414,5060,31846,0.09,9.92,4.78,0
1166,1,1854,73.78,21209,3389,3361527,3.47,24.38,24.92,1
901,4,269,18.09,27005,5900,1910782,4.13,13.75,47.98,1
1164,4,216,133.22,19808,25,2669047,7.59,48.4,80.24,2
564,0,619,7.79,62603,80,8935778,2.95,26.05,62.47,1
865,0,754,83.81,45890,443,1716075,1.17,15.44,33.49,1
374,0,341,112.26,48022,8080,7626805,3.93,28.86,36.0,1
1001,0,225,251.67,14372,21,19077546,11.1,36.93,284.62,3
169,1,2856,3.5,16569,5060,100855,0.12,1.49,21.78,0
354,4,662,80.11,64236,5900,9706354,2.02,11.43,60.83,1
992,4,528,65.81,11961,80,1265797,2.33,7.98,62.38,1
187,1,2182,23.88,17214,4000,29251,1.49,2.58,6.35,0
284,5,392,27.74,44037,110,3973002,4.32,46.68,197.01,2
1226,0,50,130.09,25899,22,35748047,7.32,82.01,297.31,3
615,0,1485,92.72,43502,80,4652976,1.04,15.55,16.11,1
950,0,206,238.7,21175,443,4728989,12.62,39.03,245.32,3
1218,0,249,129.28,53155,21,22250868,5.96,82.26,422.02,3
1217,0,132,195.72,42595,22,22205071,2.81,74.53,324.06,3
893,3,1626,40.23,5318,3389,4045125,4.9,15.67,37.42,1
334,3,544,71.0,57423,53,3137251,7.71,21.62,137.07,2
1389,0,459,14.42,63717,443,1416665,3.67,16.35,26.65,2
796,0,597,19.49,53473,25,3661228,2.7,24.62,152.15,2
1339,0,51,33.15,51564,443,19660552,6.16,82.59,434.6,3
247,1,2709,13.39,18974,4000,213204,0.98,3.17,6.27,0
608,5,84,21.01,28889,25,2568140,7.87,41.27,179.42,2
512,4,101,129.55,14787,443,1207327,1.09,14.33,151.37,2
971,4,1685,100.32,14937,5900,8237203,0.98,27.38,65.47,1
1387,5,643,4.85,36662,110,4270162,5.0,12.33,24.55,2
1054,5,287,13.48,5545,80,4863700,7.91,29.26,174.29,2
960,3,84,202.0,47793,443,22020442,8.0,59.01,474.1,3
341,4,1476,31.94,24909,3389,3234474,4.17,6.54,27.29,1
1318,0,266,48.7,57200,21,21682880,9.94,57.34,400.97,3
228,1,2886,20.21,21143,5004,123772,1.73,4.7,22.59,0
1091,3,452,106.86,12947,110,4739528,5.25,24.47,154.92,2
81,1,3475,28.75,21979,4000,77289,0.5,8.92,21.84,0
1245,3,29,206.95,17778,443,3532714,10.14,90.93,462.19,3
289,5,587,68.0,21948,587,1152008,3.37,34.05,72.91,2
296,1,2769,18.0,32762,5004,182211,1.7,6.71,18.2,0
1053,3,229,118.61,19453,443,920024,4.68,47.02,30.03,2
1141,0,1674,8.02,54561,80,5156332,0.56,18.65,15.29,1
115,1,2281,12.38,17174,4000,191271,1.29,9.35,9.8,0
165,1,964,18.14,20699,4000,109269,0.14,5.47,26.79,0
1085,3,431,74.99,25413,25,1493550,1.33,27.57,82.44,2
1272,5,604,132.67,42999,53,2129693,1.7,39.51,155.6,2
155,1,1719,19.32,20565,5004,379662,1.26,2.65,28.51,0
1214,4,334,21.9,41881,110,2753733,2.9,10.09,199.46,2
980,3,276,242.88,53704,21,19195833,7.96,73.2,418.16,3
503,3,1767,62.18,10849,443,2493469,4.23,18.79,78.91,1
84,1,2671,2.22,31541,5061,69247,1.75,1.29,14.08,0
402,4,308,5.99,48796,53,2783487,4.42,42.81,44.97,2
112,1,1931,19.6,18203,5060,473501,1.7,4.1,3.25,0
397,0,1953,65.93,25593,5900,1315746,5.0,21.31,36.07,1
1197,0,220,52.28,3567,3389,3447114,1.45,25.04,76.24,1
407,4,1058,95.58,14795,5900,4243872,1.7,25.46,66.75,1
1147,3,117,115.78,26733,21,10399657,4.03,42.98,420.13,3
874,3,1630,41.31,50973,8080,3441847,3.44,9.29,36.01,1
1376,3,162,145.48,22067,21,24172166,12.01,58.27,281.37,3
213,0,613,28.89,16685,80,832009,7.83,28.53,149.99,2
699,3,413,99.71,61374,80,449001,1.23,10.14,44.49,1
250,1,3438,2.13,19581,5060,188428,1.38,1.49,13.06,0
819,3,232,239.45,49356,443,34762350,4.37,41.0,331.2,3
637,5,737,20.7,21460,587,3990185,3.9,23.21,125.23,2
1163,0,727,107.89,4237,3389,3579616,3.88,22.73,30.25,1
522,0,903,55.95,43237,443,191006,2.35,27.64,62.46,1
1220,4,152,154.27,19630,110,3103920,6.98,19.29,99.92,2
1058,3,1550,9.02,24683,80,198113,0.58,9.46,25.87,1
227,1,2488,22.8,18233,5061,193029,0.65,7.15,24.69,0
1015,3,590,140.79,40648,443,3552562,7.4,27.78,111.9,2
954,4,908,104.49,51082,8080,8997174,3.91,11.65,72.32,1
639,0,1009,74.18,60620,80,2741868,2.96,6.55,16.29,1
596,3,1288,42.52,56238,8080,4933690,3.39,28.51,37.21,1
632,0,1424,103.85,27887,3389,2824541,3.6,29.28,45.69,1
1362,4,486,108.08,6672,587,2065800,6.93,34.63,96.28,2
513,3,271,35.61,50671,443,2443302,4.72,32.94,116.37,2
217,1,4227,4.22,27901,4000,180022,1.02,7.5,14.41,0
737,3,323,114.82,58104,8080,5071158,0.53,15.8,59.02,1
442,3,748,98.6,58210,587,451323,7.01,26.09,27.45,2
933,3,1961,42.42,46876,3389,7706436,2.39,20.33,63.32,1
990,3,60,193.93,10356,21,33440654,9.31,95.61,84.36,3
359,0,1738,48.73,24574,80,9126070,2.66,28.36,26.84,1
773,0,1854,64.1,35640,443,8243015,2.24,9.71,25.6,1
97,1,2630,15.73,22031,5061,343951,0.23,8.44,8.02,0
1331,3,576,178.54,33715,443,1100874,6.46,22.46,185.23,2
1001,5,385,165.59,57650,25,1229933,3.17,14.1,114.45,2
773,3,292,164.52,23521,587,2476893,5.27,15.77,51.51,2
439,3,577,119.13,36926,3389,3254697,4.26,15.24,53.21,1
1464,3,84,116.66,2657,443,18760899,8.96,59.23,311.63,3
801,3,294,101.78,43217,443,1230035,7.36,13.38,187.5,2
906,0,1355,63.59,41752,3389,6082154,1.9,7.22,63.18,1
1252,0,251,77.76,49116,53,1770505,4.53,28.04,148.63,2
758,5,645,123.32,33038,110,1356131,3.3,20.18,25.29,2
186,1,943,28.64,19689,4000,488258,1.45,0.11,28.17,0
532,3,639,92.57,31110,53,4046122,1.41,20.97,40.09,2
247,1,3600,22.55,30307,5060,313336,1.05,8.88,25.3,0
1054,0,67,108.4,54876,443,47537229,9.97,70.61,292.23,3
426,0,655,127.33,37337,25,3047932,7.98,25.66,175.67,2
1308,0,208,165.8,60437,69,1012483,5.52,45.63,78.35,3
1271,5,655,135.18,12542,110,2024422,2.76,22.12,129.58,2
997,0,1827,72.66,14481,8080,6008108,2.24,26.04,25.36,1
170,1,2491,6.78,27902,5060,59390,0.85,8.03,8.36,0
283,1,2271,23.28,32442,5061,359963,0.52,1.31,28.33,0
1060,0,1392,18.14,10575,8080,2764427,1.83,19.24,55.97,1
337,3,387,64.22,32784,80,4720780,4.83,33.54,147.41,2
153,1,529,4.95,32031,5061,59601,1.84,2.05,29.54,0
329,4,686,123.82,37793,110,2237158,2.22,13.02,180.02,2
457,0,248,42.65,20562,443,3481896,2.02,22.9,101.31,2
1347,0,58,207.83,45656,69,27420548,14.42,33.29,329.1,3
1164,0,224,181.34,40805,21,24722522,6.41,48.91,117.34,3
1488,3,93,228.63,27439,8443,42203741,7.28,72.06,234.35,3
435,0,1617,81.07,24959,8080,9300055,4.07,27.4,29.8,1
1436,0,146,44.45,23341,21,23875371,13.95,53.53,349.06,3
797,0,1816,9.71,13541,5900,8918568,4.4,14.8,35.58,1
1149,3,1976,68.67,63304,5900,2040940,3.12,25.53,70.31,1
278,1,1968,4.39,24747,5004,259078,1.16,9.29,15.41,0
1359,5,313,65.11,62551,587,1300596,7.19,23.23,140.48,2
984,0,66,162.14,40470,69,22473648,14.4,65.71,488.47,3
665,0,1181,46.85,17992,5900,3669873,4.93,13.51,31.84,1
1126,1,1637,6.08,26319,8080,3556809,3.45,22.15,77.3,1
514,3,732,1.7,4679,25,2590839,7.61,15.15,152.58,2
286,1,4270,10.35,20385,5060,53635,0.16,7.19,8.24,0
714,1,464,63.09,58984,5900,4779501,1.85,24.93,57.11,1
154,1,1088,23.74,25983,5061,114815,1.39,6.2,15.0,0
932,3,708,142.11,29950,443,847998,3.19,39.52,110.69,2
194,1,1876,15.63,27514,5061,39176,0.06,4.39,17.52,0
1009,3,1586,61.12,35511,443,7333519,4.39,19.24,70.69,1
1011,3,410,53.16,43108,110,2968586,3.69,23.37,40.77,2
981,3,264,88.4,23183,22,32333223,12.65,69.07,296.23,3
1249,3,488,133.64,4562,25,2584496,3.85,35.45,40.74,2
990,3,269,273.65,37564,21,9964031,5.99,54.63,478.14,3
1167,4,1756,11.02,30370,3389,2191271,3.85,8.5,56.95,1
955,0,126,219.1,19841,21,3224697,8.13,65.11,167.9,3
549,0,130,50.14,56866,587,2149517,7.47,46.28,180.81,2
181,1,4370,8.72,18347,5061,142553,1.99,4.36,10.29,0
1398,4,406,170.06,40842,80,3725822,2.63,12.39,198.56,2
1443,3,131,210.07,22387,22,30838552,2.62,50.6,98.47,3
1285,3,278,100.15,10841,8443,46850099,14.05,40.5,351.43,3
1016,0,65,271.46,20936,69,24813832,5.69,28.92,160.72,3
762,4,525,139.46,40563,80,2257216,3.18,18.18,82.84,2
977,0,413,104.03,63132,5900,1878557,4.3,5.11,46.41,1
1017,0,30,88.45,20937,443,30606187,7.82,65.94,378.16,3
1253,0,133,39.14,30038,8443,7439615,10.26,32.35,348.1,3
1056,0,239,299.67,41177,22,39186147,11.09,54.09,451.91,3
1125,5,308,118.92,26215,53,2260125,4.1,24.36,101.98,2
75,1,3617,9.86,29928,5060,164038,0.75,0.19,24.74,0
1381,4,429,148.21,35932,110,4669097,4.34,33.9,111.54,2
326,4,359,44.67,52766,80,1563219,3.72,18.03,57.83,1
1226,0,27,240.43,38784,443,41850592,13.28,58.78,111.1,3
149,1,1528,12.92,17626,5061,173624,1.95,8.45,6.17,0
822,4,1885,27.22,57292,8080,3340031,0.51,16.28,20.88,1
911,4,451,83.64,13539,5900,1039644,2.41,20.34,16.28,1
483,0,425,176.48,44803,587,1111776,2.02,48.55,22.52,2
689,4,318,40.67,45044,443,2539597,3.05,25.64,41.99,1
1355,3,43,195.83,12847,21,20609445,11.31,93.57,132.65,3
991,3,293,208.34,12618,22,2220940,9.41,37.73,313.26,3
745,3,389,76.62,9924,25,3844858,1.36,41.44,86.36,2
787,3,285,23.65,64918,80,1700219,5.16,31.4,43.66,2
830,0,480,53.92,11490,443,9382251,4.18,27.9,30.85,1
684,3,1372,11.24,63490,3389,702265,0.56,28.66,23.5,1
130,1,1836,9.19,27949,5004,311925,1.81,2.4,24.41,0
1273,3,30,260.51,14914,21,20930588,7.29,80.83,103.17,3
580,1,1748,38.77,61361,8080,9382316,3.04,15.06,77.69,1
1247,3,203,153.14,6154,21,41430396,13.85,41.94,381.03,3
1186,4,571,80.74,16410,80,8834075,1.72,16.83,11.28,1
851,4,360,56.58,48646,443,1167877,2.77,31.74,34.17,2
102,1,1424,0.47,21890,4000,456433,0.4,3.93,2.48,0
924,3,558,70.36,1067,5900,7857724,2.28,7.63,16.78,1
831,3,235,292.41,36340,8443,28542108,8.63,36.2,396.65,3
1405,0,175,108.17,57473,21,48782463,8.66,26.29,137.55,3
1068,0,181,293.83,8832,69,26619849,6.45,53.97,366.76,3
276,1,4311,20.4,16464,5060,189057,0.39,8.77,21.43,0
1333,0,195,189.35,23190,69,20255715,10.56,58.09,153.76,3
1350,3,76,147.11,25582,53,4618005,7.25,36.31,174.85,2
956,0,216,48.15,21936,443,34685814,10.66,81.86,133.26,3
1453,3,95,229.05,50684,8443,23659526,3.7,39.06,95.35,3
268,5,298,37.85,35438,80,4344566,3.63,19.52,199.56,2
803,3,599,44.88,50617,80,4074460,1.99,16.72,123.87,2
1092,0,1379,74.87,13402,443,1651654,2.0,18.94,34.22,1
76,1,4310,2.19,25389,5004,308228,1.53,4.08,14.92,0
1210,0,216,157.55,6926,22,38440862,5.84,82.61,258.51,3
1095,1,360,14.36,37516,3389,2831670,0.77,22.63,67.38,1
755,3,296,22.52,55546,443,2347235,6.58,37.48,157.22,2
454,3,1483,68.14,10053,80,4103374,2.92,8.85,66.76,1
1216,0,64,61.33,22899,8443,48357975,11.66,28.64,236.77,3
895,4,116,93.51,61762,443,49767,2.76,23.9,31.21,2
220,1,3776,7.79,24334,5004,214988,1.75,0.96,15.13,0
1427,0,149,170.58,27545,8443,47747729,2.28,59.19,203.27,3
90,1,1117,8.01,32266,5061,410062,0.42,3.14,14.78,0
1285,0,615,129.39,14179,25,3103955,1.66,31.97,124.99,2
755,0,632,22.33,31490,3389,7790297,1.42,25.81,22.26,1
679,4,1510,88.85,47845,80,8493510,4.6,17.69,38.49,1
858,4,168,123.07,35432,443,4741626,4.57,34.13,121.95,2
638,0,1740,81.39,36898,443,5320877,3.75,13.38,14.68,1
1233,4,423,177.55,8256,53,2279345,1.64,43.67,134.23,2
530,3,1757,41.45,41589,3389,8292934,3.56,23.0,15.95,1
866,1,1103,68.67,25684,8080,9913428,2.36,6.82,59.99,1
1092,0,174,246.19,63298,69,34608648,2.51,64.07,273.56,3
587,0,617,113.3,48115,587,3580436,4.71,45.9,111.34,2
1017,0,107,104.4,46992,69,10529349,8.63,44.68,240.22,3
678,4,609,67.01,36206,587,3032927,3.75,38.19,156.66,2
183,0,1190,23.15,23248,5060,175588,1.17,5.43,8.8,0
1382,3,105,101.08,53418,443,24103449,6.44,60.12,142.38,3
660,4,759,126.47,15100,80,88278,4.89,23.47,77.37,2
213,4,277,160.15,47082,443,2245028,4.17,26.02,128.49,2
965,0,106,57.42,35806,69,13618339,13.82,93.39,168.31,3
1368,3,173,100.63,42817,110,4909211,2.63,28.39,134.27,2
1437,0,276,99.15,45977,443,39969083,11.72,47.52,143.53,3
1068,3,270,116.0,55743,69,48941560,4.9,48.37,56.89,3
1244,3,289,70.87,36879,22,15805825,13.21,71.28,113.32,3
1075,0,260,69.45,62926,21,36752397,12.77,87.08,291.71,3
531,0,350,28.43,6562,443,6927142,3.02,8.75,51.87,1
1318,0,263,167.55,4277,8443,43572790,4.37,42.6,295.79,3
1088,5,706,56.34,21517,25,1016122,7.2,35.24,188.33,2
1024,3,765,152.67,17055,53,475193,3.69,18.86,72.37,2
824,3,94,98.63,7509,80,1354086,7.37,20.91,84.51,2
333,1,1242,70.85,11178,3389,6556689,4.13,15.76,59.07,1
538,5,415,118.64,11712,25,1040896,3.39,32.55,68.64,2
480,0,329,74.84,51671,443,3476848,3.35,19.82,18.45,1
1047,3,168,129.41,51340,21,16248124,14.63,77.93,389.37,3
1204,3,150,111.75,39242,21,10738684,10.1,84.83,452.55,3
195,1,4496,6.92,27233,5061,294275,0.95,0.69,20.48,0
1491,3,126,175.56,55469,443,14293822,8.23,77.32,188.82,3
83,1,2763,11.9,24539,4000,204303,1.05,9.81,17.03,0
862,3,263,248.67,54073,21,43317436,9.35,58.03,119.16,3
1260,3,266,236.58,57344,8443,30411123,7.58,88.14,156.64,3
930,0,1887,77.24,57287,8080,3718088,1.1,21.86,55.27,1
269,1,1391,25.78,29708,5061,290508,1.64,8.52,7.15,0
853,3,196,122.17,29331,8443,20505444,14.87,49.07,349.48,3
414,3,1512,8.4,9731,8080,2545999,2.3,26.57,13.49,1
1176,4,490,56.33,64922,443,2242852,5.95,26.88,193.84,2
1078,3,148,163.05,31016,25,1373286,4.09,10.89,158.76,2
1051,4,1128,56.05,28786,3389,6715693,3.48,16.5,35.95,1
650,3,238,159.03,51990,587,2884974,5.48,34.3,105.68,2
1256,3,460,9.07,45772,53,2558531,1.38,26.79,125.67,2
306,5,735,157.67,3670,53,2317875,1.21,17.37,193.27,2
1058,0,1581,13.0,34545,5900,8929067,4.58,16.69,14.76,1
1197,0,275,215.56,10552,21,15300428,12.17,66.17,412.37,3
515,5,591,107.1,49561,587,4319635,3.73,13.43,124.32,2
899,0,169,71.43,12754,22,47955410,5.6,23.48,78.07,3
1015,3,292,184.67,5661,443,11669206,8.39,85.87,202.3,3
1258,5,418,150.49,42037,80,1582240,6.06,36.8,141.86,2
351,3,640,66.83,52919,8080,6113753,2.95,25.11,47.59,1
248,0,1853,28.52,21447,5061,389043,0.21,3.42,5.92,0
229,1,3245,28.16,27157,5004,489720,0.73,9.09,9.83,0
1298,3,182,27.66,21374,587,2919359,1.6,41.8,71.05,2
1388,5,499,33.99,21572,587,4267796,2.12,21.06,104.16,2
776,4,1996,49.47,43658,80,6664969,3.99,7.12,70.11,1
1172,0,1244,87.91,64794,8080,9530815,4.32,21.75,61.31,1
967,4,1304,6.45,65004,80,1235583,3.99,22.96,28.53,1
1268,3,97,31.1,39685,443,30310592,3.47,38.7,285.84,3
78,1,4110,29.05,22957,5060,399992,0.18,1.62,14.16,0
77,1,3450,12.59,27510,4000,13306,1.55,0.54,21.11,0
625,5,629,75.16,62599,443,1562490,7.22,16.76,199.47,2
1154,3,213,137.38,57688,443,29864631,8.13,22.29,102.25,3
319,4,680,109.82,35027,587,2284898,6.59,18.81,152.85,2
592,0,268,19.56,50595,8080,328552,4.7,26.91,32.36,1
1346,0,288,158.42,12869,22,15087332,14.72,94.45,275.09,3
1384,3,118,241.52,13320,21,43376339,3.76,59.96,206.57,3
407,3,783,75.22,24737,443,1463348,4.34,28.15,145.01,2
1384,0,659,169.25,26804,110,280925,3.5,13.45,52.61,2
1384,4,586,81.98,10835,587,1790734,6.35,20.78,98.18,2
746,4,1108,72.29,49057,5900,2201778,3.71,15.73,60.93,1
1118,4,327,6.44,55442,53,194725,3.58,23.68,92.11,2
251,4,200,26.52,4586,53,3351840,1.78,19.27,199.24,2
281,1,2564,26.47,19201,5004,329396,0.85,6.55,8.51,0
1198,0,23,67.13,2977,8443,3773784,13.88,40.97,227.07,3
1048,0,86,91.16,49056,22,12492204,10.96,68.68,125.36,3
1145,0,87,241.88,18262,443,25946179,5.33,22.74,360.08,3
1224,0,86,262.91,2542,21,26991756,2.61,20.1,336.67,3
795,0,1535,114.14,61311,5900,8735129,2.22,8.83,44.87,1
1054,3,211,53.94,30759,22,40098153,5.33,54.14,443.84,3
516,5,798,126.49,28545,53,1593264,4.43,39.32,28.28,2
934,3,221,44.63,2244,443,15884168,2.72,76.73,163.51,3
416,0,423,1.7,26230,80,4097549,5.01,36.64,163.55,2
637,4,1128,105.98,48386,80,535938,0.75,22.92,16.99,1
278,1,4968,27.16,27617,4000,313219,1.54,6.92,22.51,0
1088,3,731,119.09,39882,110,836657,2.17,43.36,26.1,2
548,3,1343,90.52,23668,80,5085093,2.76,13.37,67.86,1
1038,3,269,99.55,25145,8443,14320576,11.34,42.87,394.46,3
507,1,1830,65.4,13695,5900,6134298,0.98,25.69,29.2,1
1495,3,77,55.2,63226,69,23070210,12.86,47.7,394.67,3
1085,0,107,280.87,47692,21,24681249,2.97,96.17,65.96,3
1059,0,1760,40.75,3413,5900,9142029,3.04,9.4,79.31,1
1196,1,1849,97.11,23360,443,6164248,4.12,10.97,71.81,1
1105,3,15,231.16,39302,21,24341001,3.75,32.13,354.17,3
379,3,365,88.67,57831,53,1954418,4.76,43.74,77.04,2
1038,0,241,69.76,21524,21,38165740,2.04,61.68,204.9,3
1119,4,472,82.41,18690,587,3866997,6.23,40.37,175.27,2
207,1,754,12.82,22863,4000,57116,0.64,0.19,12.08,0
1037,0,157,249.63,55723,69,13648511,14.59,77.08,154.01,3
734,3,1133,111.04,34541,5900,4399024,2.09,23.86,32.62,1
263,1,3983,19.32,32576,5060,33430,1.83,2.98,14.63,0
1384,3,201,171.63,15405,69,34157851,8.61,64.23,443.68,3
576,1,474,115.42,58453,3389,2764639,3.04,25.29,62.26,1
1115,0,196,51.09,19657,587,1149726,7.84,12.87,36.94,2
522,4,205,65.1,28313,25,3456284,5.27,44.3,165.72,2
968,3,697,26.43,36690,443,1822787,5.5,10.39,194.02,2
1354,3,116,129.72,44788,8443,10849957,11.51,32.17,361.26,3
1279,4,432,47.57,53865,25,4410845,5.22,16.89,125.55,2
1241,3,276,95.5,64517,22,2893910,5.02,70.87,220.16,3
133,1,1023,6.27,18977,5060,92865,1.38,0.49,24.18,0
1417,3,62,178.96,43334,21,46255548,3.44,25.06,161.07,3
1037,0,272,82.46,19204,22,25356443,9.94,44.1,270.41,3
541,3,1711,9.82,57997,443,3197660,1.96,9.57,72.71,1
1018,4,602,102.12,27106,443,6787770,1.8,11.6,31.21,1
287,1,2591,18.3,28658,4000,483544,1.95,1.62,8.81,0
853,4,389,153.02,16657,80,1671922,7.52,29.99,74.09,2
1205,0,718,81.91,37524,25,4644747,3.58,15.14,53.26,2
101,1,3418,3.2,27140,5004,174795,1.78,9.99,20.44,0
1355,3,13,163.96,16947,22,10545575,5.63,30.96,330.92,3
1471,3,239,90.22,43952,69,3931875,9.55,61.27,432.37,3
923,0,1356,109.96,36936,3389,7054841,0.83,5.16,20.55,1
911,0,648,33.08,2859,3389,1837317,4.19,27.19,48.44,1
1050,1,598,109.35,45390,80,7289914,4.35,23.55,68.47,1
471,1,1157,106.48,44351,5900,8273832,1.47,29.84,61.65,1
323,4,321,48.66,27352,25,1974598,3.67,28.5,129.55,2
850,4,794,124.03,1889,587,4488374,3.75,28.73,97.87,2
1295,0,100,64.63,60542,8443,2784235,6.81,75.57,339.73,3
669,4,1228,81.06,53799,443,8447485,2.02,26.2,43.85,1
1079,1,1861,74.02,42612,3389,4521109,0.55,18.01,78.87,1
267,1,1313,6.42,17166,4000,414655,1.4,8.28,22.21,0
1485,3,147,200.27,48432,21,4967089,14.72,46.48,271.0,3
1317,3,46,213.37,58025,443,31730804,10.94,46.45,261.59,3
267,4,673,134.67,22594,25,738143,7.99,21.23,142.96,2
276,1,2722,14.27,28549,5004,230164,0.17,3.54,13.15,0
201,1,1343,2.36,16965,4000,371579,1.11,1.24,4.66,0
739,3,1642,39.03,53445,443,4582048,1.12,18.78,52.38,1
928,3,282,74.23,12521,443,7989192,3.46,52.35,124.35,3
1207,4,280,108.9,43184,25,3103116,4.68,15.87,24.26,2
949,3,240,91.36,62905,443,2977218,9.73,63.53,163.3,3
560,3,634,157.71,60441,443,4497976,6.75,47.51,138.15,2
1163,0,886,74.1,32137,443,3819671,4.2,23.68,45.09,1
779,5,689,66.67,27666,587,11558,1.39,36.95,76.6,2
267,4,225,63.14,3963,110,2380791,4.38,40.96,168.25,2
1280,0,195,89.5,14450,21,14974366,11.15,38.1,175.65,3
1398,3,372,161.57,36852,110,4641498,6.79,27.51,59.06,2
117,1,3552,15.77,30668,5060,447605,0.04,0.27,16.09,0
902,4,1756,25.0,1037,3389,1986963,4.8,26.03,14.33,1
710,4,515,71.64,48189,8080,7161741,3.98,27.75,40.18,1
1064,0,100,162.26,33362,53,3575527,1.58,33.56,104.96,2
591,3,1021,25.13,55618,3389,393996,3.25,12.96,64.07,1
1139,3,637,103.57,58197,110,303641,1.17,30.5,87.87,2
942,4,298,122.22,32815,587,1167838,4.43,19.94,65.59,2
224,1,4680,23.69,18899,5004,485137,1.66,2.99,26.37,0
217,1,2708,2.45,24803,5060,165909,1.41,9.21,8.85,0
705,4,123,156.79,28740,80,2235657,3.53,36.95,133.8,2
324,0,234,80.23,13976,110,1257059,6.8,33.96,84.71,2
1303,3,161,163.78,53238,21,23681946,13.89,55.55,254.57,3
359,4,329,110.21,32075,587,233621,2.54,41.19,86.13,2
1201,4,265,14.34,24223,80,3643264,2.34,37.46,28.46,2
667,0,1469,100.41,21581,5900,4023236,2.11,28.4,68.97,1
1166,0,358,109.63,20345,587,1786535,6.73,36.46,38.26,2
1472,3,243,133.48,6070,21,16864613,11.67,71.82,368.23,3
1483,0,249,100.43,11705,21,22055090,5.62,52.77,484.81,3
1055,1,464,11.64,47141,8080,3625762,3.49,10.72,19.72,1
508,3,1097,59.69,51023,80,266544,1.74,20.07,24.37,1
1314,0,263,40.8,54512,22,17166022,11.54,93.01,85.66,3
899,3,676,87.1,7801,443,3905068,4.72,36.91,153.58,2
902,3,579,138.77,18933,80,2329969,1.59,49.45,135.67,2
1094,0,234,100.19,37699,80,4140710,3.41,18.93,64.99,1
1150,4,1100,89.23,13159,8080,2270068,3.3,19.93,76.9,1
336,3,261,179.21,24161,110,884177,2.91,11.91,121.11,2
1474,3,98,231.97,52375,8443,33928269,9.2,29.29,443.55,3
661,4,120,156.95,22884,80,448086,1.25,37.97,198.95,2
113,1,4485,13.2,28264,5004,370153,0.48,4.24,8.28,0
542,4,1546,6.34,45040,443,4264133,1.48,28.17,16.83,1
1196,0,146,43.03,19951,443,21145515,4.22,23.65,112.09,3
